"minute","avg_rtt","prcount"
"2025-01-30 14:01:00+00","169.4327288064107971","4742"
"2025-01-30 14:02:00+00","169.5546413502109705","4740"
"2025-01-30 14:03:00+00","169.4107971320118094","4742"
"2025-01-30 14:04:00+00","169.5412186379928315","4743"
"2025-01-30 14:05:00+00","169.4558110103353723","4741"
"2025-01-30 14:06:00+00","167.8827798548493512","4547"
"2025-01-30 14:07:00+00","161.6182423776582116","3903"
"2025-01-30 14:08:00+00","161.5480399692544197","3903"
"2025-01-30 14:09:00+00","161.5413784268511401","3903"
"2025-01-30 14:10:00+00","161.4927016645326504","3905"
"2025-01-30 14:11:00+00","161.6161926723033564","3903"
"2025-01-30 14:12:00+00","161.3531218014329580","3908"
"2025-01-30 14:13:00+00","161.6252243014611638","3901"
"2025-01-30 14:14:00+00","161.3407521105141980","3909"
"2025-01-30 14:15:00+00","181.7832200979617633","6329"
"2025-01-30 14:16:00+00","186.8817981766740019","6362"
"2025-01-30 14:17:00+00","186.8712871287128713","6363"
"2025-01-30 14:18:00+00","197.2297297297297297","5550"
"2025-01-30 14:19:00+00","197.5864253393665158","5525"
"2025-01-30 14:20:00+00","197.0148296593186373","4990"
"2025-01-30 14:21:00+00","196.4463675213675214","4680"
"2025-01-30 14:22:00+00","196.3564715933361811","4682"
"2025-01-30 14:23:00+00","196.3542600896860987","4683"
"2025-01-30 14:24:00+00","196.3144748078565329","4684"
"2025-01-30 14:25:00+00","196.2706108500640752","4682"
"2025-01-30 14:26:00+00","196.2616303883909518","4686"
"2025-01-30 14:27:00+00","199.2138248847926267","4340"
"2025-01-30 14:28:00+00","202.4635008840616317","3959"
"2025-01-30 14:29:00+00","202.5696524441932749","3539"
"2025-01-30 14:30:00+00","202.3987075928917609","3095"
"2025-01-30 14:31:00+00","202.8684379001280410","3124"
"2025-01-30 14:32:00+00","202.8741997439180538","3124"
"2025-01-30 14:33:00+00","202.7625760974046780","3121"
"2025-01-30 14:34:00+00","202.5092829705505762","3124"
"2025-01-30 14:35:00+00","202.1121435437359821","3121"
"2025-01-30 14:36:00+00","201.9750240153698367","3123"
"2025-01-30 14:37:00+00","202.1521948093559756","3121"
"2025-01-30 14:38:00+00","202.1095451633568225","3122"
"2025-01-30 14:39:00+00","202.1181934657270980","3122"
"2025-01-30 14:40:00+00","202.1047405509288917","3122"
"2025-01-30 14:41:00+00","202.1668270773179339","3117"
"2025-01-30 14:42:00+00","202.0006408202499199","3121"
"2025-01-30 14:43:00+00","202.1707785966036527","3121"
"2025-01-30 14:44:00+00","202.1614867029798142","3121"
"2025-01-30 14:45:00+00","202.0374639769452450","3123"
"2025-01-30 14:46:00+00","202.0477105347422350","3123"
"2025-01-30 14:47:00+00","202.0089628681177977","3124"
"2025-01-30 14:48:00+00","202.1368589743589744","3120"
"2025-01-30 14:49:00+00","202.0521934037784182","3123"
"2025-01-30 14:50:00+00","202.0445084854306756","3123"
"2025-01-30 14:51:00+00","202.2434336963484946","3122"
"2025-01-30 14:52:00+00","202.2254964766175529","3122"
"2025-01-30 14:53:00+00","199.0730267246737104","3218"
"2025-01-30 14:54:00+00","202.0893944248638257","3121"
"2025-01-30 14:55:00+00","201.9727912932138284","3124"
"2025-01-30 14:56:00+00","202.1021780909673286","3122"
"2025-01-30 14:57:00+00","202.1031390134529148","3122"
"2025-01-30 14:58:00+00","202.0919282511210762","3122"
"2025-01-30 14:59:00+00","202.0708333333333333","3120"
"2025-01-30 15:00:00+00","202.0137644046094750","3124"
"2025-01-30 15:01:00+00","202.0631005765534914","3122"
"2025-01-30 15:02:00+00","202.0711082639333760","3122"
"2025-01-30 15:03:00+00","202.1371355334828581","3121"
"2025-01-30 15:04:00+00","202.0579756566303652","3122"
"2025-01-30 15:05:00+00","202.1785256410256410","3120"
"2025-01-30 15:06:00+00","202.1323293816084588","3121"
"2025-01-30 15:07:00+00","197.1896272285251216","3702"
"2025-01-30 15:08:00+00","196.0861979166666667","3840"
"2025-01-30 15:09:00+00","196.0013014055179594","3842"
"2025-01-30 15:10:00+00","196.1036458333333333","3840"
"2025-01-30 15:11:00+00","195.9666926880041634","3843"
"2025-01-30 15:12:00+00","196.1312500000000000","3840"
"2025-01-30 15:13:00+00","195.9523933402705515","3844"
"2025-01-30 15:14:00+00","196.1492187500000000","3840"
"2025-01-30 15:15:00+00","182.4722557297949337","4974"
"2025-01-30 15:16:00+00","187.4452767374115689","4806"
"2025-01-30 15:17:00+00","187.3705013521947160","4807"
"2025-01-30 15:18:00+00","187.4998959417273673","4805"
"2025-01-30 15:19:00+00","187.4699146366854050","4803"
"2025-01-30 15:20:00+00","191.5755184851217313","4436"
"2025-01-30 15:21:00+00","202.8616161616161616","3960"
"2025-01-30 15:22:00+00","202.9924204143506822","3958"
"2025-01-30 15:23:00+00","202.7380772142316427","3963"
"2025-01-30 15:24:00+00","202.8412818571789049","3963"
"2025-01-30 15:25:00+00","202.9179500126230750","3961"
"2025-01-30 15:26:00+00","202.9871212121212121","3960"
"2025-01-30 15:27:00+00","202.9236602628918099","3956"
"2025-01-30 15:28:00+00","202.7371342078708375","3964"
"2025-01-30 15:29:00+00","202.7059565875820293","3962"
"2025-01-30 15:30:00+00","202.9484848484848485","3960"
"2025-01-30 15:31:00+00","202.7509462528387585","3963"
"2025-01-30 15:32:00+00","202.9177183240787481","3962"
"2025-01-30 15:33:00+00","203.0353624652690073","3959"
"2025-01-30 15:34:00+00","202.8660105980317941","3963"
"2025-01-30 15:35:00+00","202.8533938935150139","3963"
"2025-01-30 15:36:00+00","200.7667185069984448","3858"
"2025-01-30 15:37:00+00","202.9548093915677859","3961"
"2025-01-30 15:38:00+00","202.7115481593545134","3966"
"2025-01-30 15:39:00+00","202.9020696617869763","3962"
"2025-01-30 15:40:00+00","202.8346377177480434","3961"
"2025-01-30 15:41:00+00","202.9575757575757576","3960"
"2025-01-30 15:42:00+00","203.0232205956587582","3962"
"2025-01-30 15:43:00+00","202.4196563159481459","3317"
"2025-01-30 15:44:00+00","202.7395993836671803","3894"
"2025-01-30 15:45:00+00","202.8919737506309944","3962"
"2025-01-30 15:46:00+00","202.8960121150933872","3962"
"2025-01-30 15:47:00+00","202.7631778058007566","3965"
"2025-01-30 15:48:00+00","202.8250883392226148","3962"
"2025-01-30 15:49:00+00","202.7311475409836066","3965"
"2025-01-30 15:50:00+00","202.6891074130105900","3966"
"2025-01-30 15:51:00+00","202.7869762746087834","3962"
"2025-01-30 15:52:00+00","202.9457070707070707","3960"
"2025-01-30 15:53:00+00","202.9596061600605908","3961"
"2025-01-30 15:54:00+00","202.9182024741226963","3961"
"2025-01-30 15:55:00+00","202.9048220146427670","3961"
"2025-01-30 15:56:00+00","202.9394092400908861","3961"
"2025-01-30 15:57:00+00","202.8458238708049457","3963"
"2025-01-30 15:58:00+00","202.8347211708301792","3963"
"2025-01-30 15:59:00+00","202.9861111111111111","3960"
"2025-01-30 16:00:00+00","202.8062563067608476","3964"
"2025-01-30 16:01:00+00","202.7489275801160737","3963"
"2025-01-30 16:02:00+00","202.9136145491285678","3959"
"2025-01-30 16:03:00+00","202.8319454958364875","3963"
"2025-01-30 16:04:00+00","203.1810148952284777","3961"
"2025-01-30 16:05:00+00","203.1980273141122914","3954"
"2025-01-30 16:06:00+00","203.3138149556400507","3945"
"2025-01-30 16:07:00+00","203.4560776302349336","3916"
"2025-01-30 16:08:00+00","203.3330808080808081","3960"
"2025-01-30 16:09:00+00","203.4135567402894136","3939"
"2025-01-30 16:10:00+00","203.1331817033105888","3957"
"2025-01-30 16:11:00+00","203.0355970714466044","3961"
"2025-01-30 16:12:00+00","202.9394245330641090","3962"
"2025-01-30 16:13:00+00","203.8361161058309787","3893"
"2025-01-30 16:14:00+00","202.9858657243816254","3962"
"2025-01-30 16:15:00+00","183.8049706593027270","5794"
"2025-01-30 16:16:00+00","183.1536231884057971","5520"
"2025-01-30 16:17:00+00","182.4227038183694530","4845"
"2025-01-30 16:18:00+00","181.7840034217279726","4676"
"2025-01-30 16:19:00+00","181.7831016042780749","4675"
"2025-01-30 16:20:00+00","181.4732775273663876","4659"
"2025-01-30 16:21:00+00","181.8974578081606494","4681"
"2025-01-30 16:22:00+00","181.7660393498716852","4676"
"2025-01-30 16:23:00+00","181.7346153846153846","4680"
"2025-01-30 16:24:00+00","175.1077829609624356","4073"
"2025-01-30 16:25:00+00","173.6219358099570382","3957"
"2025-01-30 16:26:00+00","173.5743927125506073","3952"
"2025-01-30 16:27:00+00","173.6329625884732053","3956"
"2025-01-30 16:28:00+00","173.7951502904773933","3959"
"2025-01-30 16:29:00+00","174.0224974721941355","3956"
"2025-01-30 16:30:00+00","173.7684529828109201","3956"
"2025-01-30 16:31:00+00","173.6376518218623482","3952"
"2025-01-30 16:32:00+00","173.8582617483577564","3958"
"2025-01-30 16:33:00+00","174.0602620087336245","3435"
"2025-01-30 16:34:00+00","174.5929012345679012","3240"
"2025-01-30 16:35:00+00","174.5812519272278754","3243"
"2025-01-30 16:36:00+00","174.5375347544022243","3237"
"2025-01-30 16:37:00+00","174.4404688463911166","3242"
"2025-01-30 16:38:00+00","174.7160951498300896","3237"
"2025-01-30 16:39:00+00","174.7772628977448255","3237"
"2025-01-30 16:40:00+00","174.6524822695035461","3243"
"2025-01-30 16:41:00+00","174.6472042014210689","3237"
"2025-01-30 16:42:00+00","174.7651234567901235","3240"
"2025-01-30 16:43:00+00","174.5942610305461277","3241"
"2025-01-30 16:44:00+00","174.7048118445404072","3242"
"2025-01-30 16:45:00+00","168.3735688583578672","3057"
"2025-01-30 16:46:00+00","140.7749796913078798","2462"
"2025-01-30 16:47:00+00","140.7633184221228142","2459"
"2025-01-30 16:48:00+00","140.7080795777507105","2463"
"2025-01-30 16:49:00+00","140.5515422077922078","2464"
"2025-01-30 16:50:00+00","140.5597075548334687","2462"
"2025-01-30 16:51:00+00","140.5139959432048682","2465"
"2025-01-30 16:52:00+00","140.4059205190592052","2466"
"2025-01-30 16:53:00+00","140.5089503661513426","2458"
"2025-01-30 16:54:00+00","140.2881493506493506","2464"
"2025-01-30 16:55:00+00","140.5712545676004872","2463"
"2025-01-30 16:56:00+00","140.5040518638573744","2468"
"2025-01-30 16:57:00+00","140.5749086479902558","2463"
"2025-01-30 16:58:00+00","140.5917207792207792","2464"
"2025-01-30 16:59:00+00","140.4274128142741281","2466"
"2025-01-30 17:00:00+00","140.5588952071486596","2462"
"2025-01-30 17:01:00+00","140.4403409090909091","2464"
"2025-01-30 17:02:00+00","140.4630381803411860","2462"
"2025-01-30 17:03:00+00","140.1924635332252836","2468"
"2025-01-30 17:04:00+00","142.5692717584369449","2252"
"2025-01-30 17:05:00+00","153.2865064695009242","1623"
"2025-01-30 17:06:00+00","153.5860579888957434","1621"
"2025-01-30 17:07:00+00","153.5123304562268804","1622"
"2025-01-30 17:08:00+00","153.4821428571428571","1624"
"2025-01-30 17:09:00+00","153.4919753086419753","1620"
"2025-01-30 17:10:00+00","189.6440301819795828","2253"
"2025-01-30 17:11:00+00","195.2469804248229904","2401"
"2025-01-30 17:12:00+00","194.8473377703826955","2404"
"2025-01-30 17:13:00+00","195.0395833333333333","2400"
"2025-01-30 17:14:00+00","195.0004163197335554","2402"
"2025-01-30 17:15:00+00","183.3190757128810226","6102"
"2025-01-30 17:16:00+00","186.7830662896638391","6366"
"2025-01-30 17:17:00+00","184.9626878562791501","5789"
"2025-01-30 17:18:00+00","183.8814908630360051","5527"
"2025-01-30 17:19:00+00","183.4766406107980367","5501"
"2025-01-30 17:20:00+00","184.0883577765707043","5523"
"2025-01-30 17:21:00+00","184.0622737146994931","5524"
"2025-01-30 17:22:00+00","184.3604272266473570","5524"
"2025-01-30 17:23:00+00","184.5389351684172401","5522"
"2025-01-30 17:24:00+00","184.3779185520361991","5525"
"2025-01-30 17:25:00+00","184.2068403908794788","5526"
"2025-01-30 17:26:00+00","195.6008603124292506","4417"
"2025-01-30 17:27:00+00","219.1880509304603330","3063"
"2025-01-30 17:28:00+00","219.7935315256452140","3061"
"2025-01-30 17:29:00+00","219.2038549493629533","3061"
"2025-01-30 17:30:00+00","219.0826257348138472","3062"
"2025-01-30 17:31:00+00","219.1359032995753022","3061"
"2025-01-30 17:32:00+00","219.1502776870303822","3061"
"2025-01-30 17:33:00+00","218.9246083550913838","3064"
"2025-01-30 17:34:00+00","219.0450685826257348","3062"
"2025-01-30 17:35:00+00","219.1083904668625531","3063"
"2025-01-30 17:36:00+00","219.3374714145704018","3061"
"2025-01-30 17:37:00+00","219.1677545691906005","3064"
"2025-01-30 17:38:00+00","219.8458020254818687","3061"
"2025-01-30 17:39:00+00","219.1926845199216199","3062"
"2025-01-30 17:40:00+00","219.5805292388108461","3061"
"2025-01-30 17:41:00+00","219.6876631853785901","3064"
"2025-01-30 17:42:00+00","220.3062091503267974","3060"
"2025-01-30 17:43:00+00","219.3136422976501305","3064"
"2025-01-30 17:44:00+00","220.5604575163398693","3060"
"2025-01-30 17:45:00+00","220.3250571708591963","3061"
"2025-01-30 17:46:00+00","220.8477351916376307","2870"
"2025-01-30 17:47:00+00","227.2329878323569175","2219"
"2025-01-30 17:48:00+00","227.2747747747747748","2220"
"2025-01-30 17:49:00+00","227.3138226024313372","2221"
"2025-01-30 17:50:00+00","216.8179568752209261","2829"
"2025-01-30 17:51:00+00","215.3727025187202178","2938"
"2025-01-30 17:52:00+00","216.2063601797442102","2893"
"2025-01-30 17:53:00+00","228.4866817155756208","2215"
"2025-01-30 17:54:00+00","228.6403785488958991","2219"
"2025-01-30 17:55:00+00","228.1554850407978241","2206"
"2025-01-30 17:56:00+00","227.6494565217391304","2208"
"2025-01-30 17:57:00+00","228.0490367775831874","1713"
"2025-01-30 17:58:00+00","227.6260869565217391","1495"
"2025-01-30 17:59:00+00","227.6150767178118746","1499"
"2025-01-30 18:00:00+00","227.2187290969899666","1495"
"2025-01-30 18:01:00+00","227.6947227788911156","1497"
"2025-01-30 18:02:00+00","227.2475049900199601","1503"
"2025-01-30 18:03:00+00","226.4636424282855237","1499"
"2025-01-30 18:04:00+00","227.1168224299065421","1498"
"2025-01-30 18:05:00+00","227.9398797595190381","1497"
"2025-01-30 18:06:00+00","227.4866488651535381","1498"
"2025-01-30 18:07:00+00","227.4916722185209860","1501"
"2025-01-30 18:08:00+00","226.9141716566866267","1503"
"2025-01-30 18:09:00+00","226.7038770053475936","1496"
"2025-01-30 18:10:00+00","226.7660000000000000","1500"
"2025-01-30 18:11:00+00","226.6580172987358616","1503"
"2025-01-30 18:12:00+00","227.5892143808255659","1502"
"2025-01-30 18:13:00+00","226.6822118587608261","1501"
"2025-01-30 18:14:00+00","226.7838559039359573","1499"
"2025-01-30 18:15:00+00","189.0393352965923433","4754"
"2025-01-30 18:16:00+00","199.5731994015815345","4679"
"2025-01-30 18:17:00+00","178.8405581947743468","3368"
"2025-01-30 18:18:00+00","160.4974380871050384","2342"
"2025-01-30 18:19:00+00","160.3578452330055579","2339"
"2025-01-30 18:20:00+00","160.4264957264957265","2340"
"2025-01-30 18:21:00+00","153.7351318209687308","1631"
"2025-01-30 18:22:00+00","153.4260172626387176","1622"
"2025-01-30 18:23:00+00","153.4666666666666667","1620"
"2025-01-30 18:24:00+00","153.4966028412600371","1619"
"2025-01-30 18:25:00+00","154.0123456790123457","1620"
"2025-01-30 18:26:00+00","158.0296918767507003","1785"
"2025-01-30 18:27:00+00","171.0450669914738124","2463"
"2025-01-30 18:28:00+00","171.0978481526593585","2463"
"2025-01-30 18:29:00+00","168.7312717770034843","2296"
"2025-01-30 18:30:00+00","153.5006172839506173","1620"
"2025-01-30 18:31:00+00","153.4145589142504627","1621"
"2025-01-30 18:32:00+00","153.3874151758173967","1621"
"2025-01-30 18:33:00+00","153.2706535141800247","1622"
"2025-01-30 18:34:00+00","153.3763109191856878","1621"
"2025-01-30 18:35:00+00","153.0935960591133005","1624"
"2025-01-30 18:36:00+00","153.4281307834669957","1621"
"2025-01-30 18:37:00+00","153.4574074074074074","1620"
"2025-01-30 18:38:00+00","153.1985203452527744","1622"
"2025-01-30 18:39:00+00","153.3584207279457125","1621"
"2025-01-30 18:40:00+00","153.2101047443006778","1623"
"2025-01-30 18:41:00+00","153.4660493827160494","1620"
"2025-01-30 18:42:00+00","153.4716049382716049","1620"
"2025-01-30 18:43:00+00","153.4882716049382716","1620"
"2025-01-30 18:44:00+00","153.4022208513263418","1621"
"2025-01-30 18:45:00+00","153.4293645897594078","1621"
"2025-01-30 18:46:00+00","153.2101047443006778","1623"
"2025-01-30 18:47:00+00","153.3107274969173859","1622"
"2025-01-30 18:48:00+00","153.5000000000000000","1620"
"2025-01-30 18:49:00+00","153.3051787916152898","1622"
"2025-01-30 18:50:00+00","153.4925925925925926","1620"
"2025-01-30 18:51:00+00","152.8520408163265306","1568"
"2025-01-30 18:52:00+00","153.1551724137931034","1624"
"2025-01-30 18:53:00+00","153.4225786551511413","1621"
"2025-01-30 18:54:00+00","154.0579174368453481","1623"
"2025-01-30 18:55:00+00","153.3292231812577065","1622"
"2025-01-30 18:56:00+00","153.4355336212214682","1621"
"2025-01-30 18:57:00+00","153.3740740740740741","1620"
"2025-01-30 18:58:00+00","153.4233621755253399","1618"
"2025-01-30 18:59:00+00","153.4324491054904380","1621"
"2025-01-30 19:00:00+00","153.1754926108374384","1624"
"2025-01-30 19:01:00+00","153.1705665024630542","1624"
"2025-01-30 19:02:00+00","153.3608883405305367","1621"
"2025-01-30 19:03:00+00","148.0690948044991966","1867"
"2025-01-30 19:04:00+00","140.2570965125709651","2466"
"2025-01-30 19:05:00+00","140.4796913078797725","2462"
"2025-01-30 19:06:00+00","140.4401136825010150","2463"
"2025-01-30 19:07:00+00","140.3516037352821762","2463"
"2025-01-30 19:08:00+00","140.3685064935064935","2464"
"2025-01-30 19:09:00+00","140.4805194805194805","2464"
"2025-01-30 19:10:00+00","140.2725060827250608","2466"
"2025-01-30 19:11:00+00","140.4362307067424858","2462"
"2025-01-30 19:12:00+00","140.5375558262281770","2463"
"2025-01-30 19:13:00+00","147.3180693069306931","1616"
"2025-01-30 19:15:00+00","171.5424136019220107","5411"
"2025-01-30 19:16:00+00","173.8895057306590258","5584"
"2025-01-30 19:17:00+00","174.1415263346470799","5582"
"2025-01-30 19:18:00+00","173.8655808126006802","5587"
"2025-01-30 19:19:00+00","173.8217165382547930","5581"
"2025-01-30 19:20:00+00","175.1909496753246753","4928"
"2025-01-30 19:21:00+00","175.4599260172626387","4866"
"2025-01-30 19:22:00+00","175.4632791606665295","4861"
"2025-01-30 19:23:00+00","175.4294819078947368","4864"
